framework/react/api/router/rootRouteWithContextFunction.md|12|2|rootRouteWithContext generics
framework/react/api/router/rootRouteWithContextFunction.md|16|3|`TRouterContext` generic
framework/react/api/router/rootRouteWithContextFunction.md|22|2|rootRouteWithContext returns
framework/react/api/router/rootRouteWithContextFunction.md|27|2|Examples
framework/react/api/router/stripSearchParamsFunction.md|8|2|stripSearchParams props
framework/react/api/router/stripSearchParamsFunction.md|16|2|Examples
framework/react/api/router/useAwaitedHook.md|8|2|useAwaited options
framework/react/api/router/useAwaitedHook.md|12|3|`options.promise` option
framework/react/api/router/useAwaitedHook.md|18|2|useAwaited returns
framework/react/api/router/useAwaitedHook.md|24|2|Examples
framework/react/api/router/useBlockerHook.md|10|2|useBlocker options
framework/react/api/router/useBlockerHook.md|14|3|`options.shouldBlockFn` option
framework/react/api/router/useBlockerHook.md|38|3|`options.disabled` option
framework/react/api/router/useBlockerHook.md|44|3|`options.enableBeforeUnload` option
framework/react/api/router/useBlockerHook.md|50|3|`options.withResolver` option
framework/react/api/router/useBlockerHook.md|56|3|`options.blockerFn` option (⚠️ deprecated)
framework/react/api/router/useBlockerHook.md|62|3|`options.condition` option (⚠️ deprecated)
framework/react/api/router/useBlockerHook.md|68|2|useBlocker returns
framework/react/api/router/useBlockerHook.md|83|2|Examples
framework/react/api/router/useBlockerHook.md|87|3|Basic usage
framework/react/api/router/useBlockerHook.md|103|3|Custom UI
framework/react/api/router/useBlockerHook.md|133|3|Conditional blocking
framework/react/api/router/useBlockerHook.md|163|3|Without resolver
framework/react/api/router/useBlockerHook.md|186|3|Type narrowing
framework/react/api/router/useCanGoBack.md|10|2|useCanGoBack returns
framework/react/api/router/useCanGoBack.md|15|2|Limitations
framework/react/api/router/useCanGoBack.md|19|2|Examples
framework/react/api/router/useCanGoBack.md|21|3|Showing a back button
framework/react/api/router/useChildMatchesHook.md|11|2|useChildMatches options
framework/react/api/router/useChildMatchesHook.md|15|3|`opts.select` option
framework/react/api/router/useChildMatchesHook.md|21|3|`opts.structuralSharing` option
framework/react/api/router/useChildMatchesHook.md|28|2|useChildMatches returns
framework/react/api/router/useChildMatchesHook.md|33|2|Examples
framework/react/api/router/useLinkPropsHook.md|8|2|useLinkProps options
framework/react/api/router/useLinkPropsHook.md|19|2|useLinkProps returns
framework/react/api/router/useLoaderDataHook.md|8|2|useLoaderData options
framework/react/api/router/useLoaderDataHook.md|12|3|`opts.from` option
framework/react/api/router/useLoaderDataHook.md|20|3|`opts.strict` option
framework/react/api/router/useLoaderDataHook.md|26|3|`opts.select` option
framework/react/api/router/useLoaderDataHook.md|32|3|`opts.structuralSharing` option
framework/react/api/router/useLoaderDataHook.md|39|2|useLoaderData returns
framework/react/api/router/useLoaderDataHook.md|44|2|Examples
framework/react/api/router/useLoaderDepsHook.md|8|2|useLoaderDepsHook options
framework/react/api/router/useLoaderDepsHook.md|12|3|`opts.from` option
framework/react/api/router/useLoaderDepsHook.md|18|3|`opts.select` option
framework/react/api/router/useLoaderDepsHook.md|24|3|`opts.structuralSharing` option
framework/react/api/router/useLoaderDepsHook.md|31|2|useLoaderDeps returns
framework/react/api/router/useLoaderDepsHook.md|35|2|Examples
framework/react/api/router/useLocationHook.md|8|2|useLocation options
framework/react/api/router/useLocationHook.md|12|3|`opts.select` option
framework/react/api/router/useLocationHook.md|18|2|useLocation returns
framework/react/api/router/useLocationHook.md|22|2|Examples
framework/react/api/router/useMatchHook.md|8|2|useMatch options
framework/react/api/router/useMatchHook.md|12|3|`opts.from` option
framework/react/api/router/useMatchHook.md|20|3|`opts.strict` option
framework/react/api/router/useMatchHook.md|27|3|`opts.select` option
framework/react/api/router/useMatchHook.md|33|3|`opts.structuralSharing` option
framework/react/api/router/useMatchHook.md|40|3|`opts.shouldThrow` option
framework/react/api/router/useMatchHook.md|47|2|useMatch returns
framework/react/api/router/useMatchHook.md|52|2|Examples
framework/react/api/router/useMatchHook.md|54|3|Accessing a route match
framework/react/api/router/useMatchHook.md|66|3|Accessing the root route's match
framework/react/api/router/useMatchHook.md|81|3|Checking if a specific route is currently rendered
framework/react/api/router/useMatchRouteHook.md|8|2|useMatchRoute returns
framework/react/api/router/useMatchRouteHook.md|12|2|matchRoute function
framework/react/api/router/useMatchRouteHook.md|16|3|matchRoute function options
framework/react/api/router/useMatchRouteHook.md|22|3|matchRoute function returns
framework/react/api/router/useMatchRouteHook.md|26|2|Examples
framework/react/api/router/useMatchesHook.md|11|2|useMatches options
framework/react/api/router/useMatchesHook.md|15|3|`opts.select` option
framework/react/api/router/useMatchesHook.md|21|3|`opts.structuralSharing` option
framework/react/api/router/useMatchesHook.md|28|2|useMatches returns
framework/react/api/router/useMatchesHook.md|33|2|Examples
framework/react/api/router/useNavigateHook.md|8|2|useNavigate options
framework/react/api/router/useNavigateHook.md|12|3|`opts.from` option
framework/react/api/router/useNavigateHook.md|18|2|useNavigate returns
framework/react/api/router/useNavigateHook.md|22|2|navigate function
framework/react/api/router/useNavigateHook.md|26|3|navigate function options
framework/react/api/router/useNavigateHook.md|32|3|navigate function returns
framework/react/api/router/useNavigateHook.md|36|2|Examples
framework/react/api/router/useParamsHook.md|8|2|useParams options
framework/react/api/router/useParamsHook.md|12|3|`opts.strict` option
framework/react/api/router/useParamsHook.md|18|3|`opts.shouldThrow` option
framework/react/api/router/useParamsHook.md|25|3|`opts.select` option
framework/react/api/router/useParamsHook.md|31|3|`opts.structuralSharing` option
framework/react/api/router/useParamsHook.md|38|2|useParams returns
framework/react/api/router/useParamsHook.md|42|2|Examples
framework/react/api/router/useParentMatchesHook.md|11|2|useParentMatches options
framework/react/api/router/useParentMatchesHook.md|15|3|`opts.select` option
framework/react/api/router/useParentMatchesHook.md|21|3|`opts.structuralSharing` option
framework/react/api/router/useParentMatchesHook.md|28|2|useParentMatches returns
framework/react/api/router/useParentMatchesHook.md|33|2|Examples
framework/react/api/router/useRouteContextHook.md|8|2|useRouteContext options
framework/react/api/router/useRouteContextHook.md|12|3|`opts.from` option
framework/react/api/router/useRouteContextHook.md|18|3|`opts.select` option
framework/react/api/router/useRouteContextHook.md|24|2|useRouteContext returns
framework/react/api/router/useRouteContextHook.md|28|2|Examples
framework/react/api/router/useRouterHook.md|8|2|useRouter returns
framework/react/api/router/useRouterHook.md|14|2|Examples
framework/react/api/router/useRouterStateHook.md|11|2|useRouterState options
framework/react/api/router/useRouterStateHook.md|15|3|`opts.select` option
framework/react/api/router/useRouterStateHook.md|21|3|`opts.structuralSharing` option
framework/react/api/router/useRouterStateHook.md|28|2|useRouterState returns
framework/react/api/router/useRouterStateHook.md|32|2|Examples
framework/react/api/router/useSearchHook.md|8|2|useSearch options
framework/react/api/router/useSearchHook.md|12|3|`opts.from` option
framework/react/api/router/useSearchHook.md|18|3|`opts.shouldThrow` option
framework/react/api/router/useSearchHook.md|25|3|`opts.select` option
framework/react/api/router/useSearchHook.md|31|3|`opts.structuralSharing` option
framework/react/api/router/useSearchHook.md|38|3|`opts.strict` option
framework/react/api/router/useSearchHook.md|44|2|useSearch returns
framework/react/api/router/useSearchHook.md|49|2|Examples
framework/react/guide/authenticated-routes.md|8|2|The `route.beforeLoad` Option
framework/react/guide/authenticated-routes.md|28|2|Redirecting
framework/react/guide/authenticated-routes.md|60|2|Non-Redirected Authentication
framework/react/guide/authenticated-routes.md|79|2|Authentication using React context/hooks
framework/react/guide/authenticated-routes.md|170|2|Related How-To Guides
framework/react/guide/authenticated-routes.md|178|2|Examples
framework/react/guide/automatic-code-splitting.md|25|2|How does it work?
framework/react/guide/automatic-code-splitting.md|36|3|The transformation process
framework/react/guide/automatic-code-splitting.md|47|3|What gets code split?
framework/react/guide/automatic-code-splitting.md|77|2|Granular control
framework/react/guide/automatic-code-splitting.md|81|3|Global code splitting behavior (`defaultBehavior`)
framework/react/guide/automatic-code-splitting.md|111|3|Advanced programmatic control (`splitBehavior`)
framework/react/guide/automatic-code-splitting.md|138|3|Per-route overrides (`codeSplitGroupings`)
framework/react/guide/automatic-code-splitting.md|161|3|Configuration order matters
framework/react/guide/automatic-code-splitting.md|171|3|Splitting the Data Loader
framework/react/guide/code-splitting.md|11|2|How does TanStack Router split code?
framework/react/guide/code-splitting.md|40|2|Encapsulating a route's files into a directory
framework/react/guide/code-splitting.md|57|2|Approaches to code splitting
framework/react/guide/code-splitting.md|67|2|Using automatic code-splitting✨
framework/react/guide/code-splitting.md|100|2|Using the `.lazy.tsx` suffix
framework/react/guide/code-splitting.md|116|3|Example code splitting with `.lazy.tsx`
framework/react/guide/code-splitting.md|167|2|Using Virtual Routes
framework/react/guide/code-splitting.md|212|2|Code-Based Splitting
framework/react/guide/code-splitting.md|239|2|Data Loader Splitting
framework/react/guide/code-splitting.md|264|2|Manually accessing Route APIs in other files with the `getRouteApi` helper
framework/react/guide/creating-a-router.md|5|2|The `Router` Class
framework/react/guide/creating-a-router.md|17|2|Route Tree
framework/react/guide/creating-a-router.md|23|3|Filesystem Route Tree
framework/react/guide/creating-a-router.md|31|3|Code-Based Route Tree
framework/react/guide/creating-a-router.md|41|2|Router Type Safety
framework/react/guide/creating-a-router.md|59|2|404 Not Found Route
framework/react/guide/creating-a-router.md|74|2|Other Options
framework/react/guide/custom-link.md|7|2|`createLink` for cross-cutting concerns
framework/react/guide/custom-link.md|11|3|Basic example
framework/react/guide/custom-link.md|50|2|`createLink` with third party libraries
framework/react/guide/custom-link.md|54|3|React Aria Components example
framework/react/guide/custom-link.md|90|3|Chakra UI example
framework/react/guide/custom-link.md|126|3|MUI example
framework/react/guide/custom-link.md|130|4|`Link`
framework/react/guide/custom-link.md|167|4|`Button`
framework/react/guide/custom-link.md|196|4|Usage with `styled`
framework/react/guide/custom-link.md|211|3|Mantine example
framework/react/guide/custom-search-param-serialization.md|50|2|Using Base64
framework/react/guide/custom-search-param-serialization.md|98|2|Using the query-string library
framework/react/guide/custom-search-param-serialization.md|127|2|Using the JSURL2 library
framework/react/guide/custom-search-param-serialization.md|152|2|Using the Zipson library
framework/react/guide/custom-search-param-serialization.md|200|3|Safe Binary Encoding/Decoding
framework/react/guide/data-loading.md|12|2|The route loading lifecycle
framework/react/guide/data-loading.md|31|2|To Router Cache or not to Router Cache?
framework/react/guide/data-loading.md|54|2|Using the Router Cache
framework/react/guide/data-loading.md|58|2|Route `loader`s
framework/react/guide/data-loading.md|69|2|`loader` Parameters
framework/react/guide/data-loading.md|90|2|Consuming data from `loader`s
framework/react/guide/data-loading.md|109|2|Dependency-based Stale-While-Revalidate Caching
framework/react/guide/data-loading.md|120|3|Key options
framework/react/guide/data-loading.md|138|3|⚠️ Some Important Defaults
framework/react/guide/data-loading.md|145|3|Using `loaderDeps` to access search params
framework/react/guide/data-loading.md|163|3|Using `staleTime` to control how long data is considered fresh
framework/react/guide/data-loading.md|180|2|Turning off stale-while-revalidate caching
framework/react/guide/data-loading.md|201|2|Using `shouldReload` and `gcTime` to opt-out of caching
framework/react/guide/data-loading.md|217|3|Opting out of caching while still preloading
framework/react/guide/data-loading.md|223|2|Passing all loader events to an external cache
framework/react/guide/data-loading.md|236|2|Using Router Context
framework/react/guide/data-loading.md|299|2|Using Path Params
framework/react/guide/data-loading.md|310|2|Using Route Context
framework/react/guide/data-loading.md|331|2|Using Search Params in Loaders
framework/react/guide/data-loading.md|355|3|Accessing Search Params via `routeOptions.loaderDeps`
framework/react/guide/data-loading.md|374|2|Using the Abort Signal
framework/react/guide/data-loading.md|389|2|Using the `preload` flag
framework/react/guide/data-loading.md|403|2|Handling Slow Loaders
framework/react/guide/data-loading.md|410|2|Showing a pending component
framework/react/guide/data-loading.md|419|2|Avoiding Pending Component Flash
framework/react/guide/data-loading.md|426|2|Handling Errors
framework/react/guide/data-loading.md|430|3|Handling Errors with `routeOptions.onError`
framework/react/guide/data-loading.md|445|3|Handling Errors with `routeOptions.onCatch`
framework/react/guide/data-loading.md|459|3|Handling Errors with `routeOptions.errorComponent`
framework/react/guide/data-loading.md|527|3|Using the default `ErrorComponent`
framework/react/guide/data-mutations.md|36|2|Invalidating TanStack Router after a mutation
framework/react/guide/data-mutations.md|72|2|Long-term mutation State
framework/react/guide/data-mutations.md|85|2|Using mutation keys
framework/react/guide/data-mutations.md|124|2|Using the `router.subscribe` method
framework/react/guide/deferred-data-loading.md|12|2|Deferred Data Loading with `Await`
framework/react/guide/deferred-data-loading.md|78|2|Deferred Data Loading with External libraries
framework/react/guide/deferred-data-loading.md|132|2|Caching and Invalidation
framework/react/guide/deferred-data-loading.md|138|2|SSR & Streaming Deferred Data
framework/react/guide/deferred-data-loading.md|144|2|SSR Streaming Lifecycle
framework/react/guide/document-head-management.md|20|2|Managing the Document Head
framework/react/guide/document-head-management.md|58|3|Deduping
framework/react/guide/document-head-management.md|65|3|`<HeadContent />`
framework/react/guide/document-head-management.md|71|3|Start/Full-Stack Applications
framework/react/guide/document-head-management.md|90|3|Single-Page Applications
framework/react/guide/document-head-management.md|107|2|Managing Body Scripts
framework/react/guide/document-head-management.md|126|3|`<Scripts />`
framework/react/guide/document-head-management.md|130|3|Example
framework/react/guide/external-data-loading.md|9|2|To **Store** or to **Coordinate**?
framework/react/guide/external-data-loading.md|15|2|What data fetching libraries are supported?
framework/react/guide/external-data-loading.md|35|2|Using Loaders to ensure data is loaded
framework/react/guide/external-data-loading.md|72|2|A more realistic example using TanStack Query
framework/react/guide/external-data-loading.md|103|3|Error handling with TanStack Query
framework/react/guide/external-data-loading.md|136|2|SSR Dehydration/Hydration
framework/react/guide/external-data-loading.md|140|2|Critical Dehydration/Hydration
framework/react/guide/history-types.md|25|2|Browser Routing
framework/react/guide/history-types.md|29|2|Hash Routing
framework/react/guide/history-types.md|41|2|Memory Routing
framework/react/guide/link-options.md|20|3|Using `linkOptions` function to create re-usable options
framework/react/guide/link-options.md|67|3|An array of `linkOptions`
framework/react/guide/navigation-blocking.md|16|2|How does navigation blocking work?
framework/react/guide/navigation-blocking.md|25|2|How do I use navigation blocking?
framework/react/guide/navigation-blocking.md|32|2|Hook/logical-based blocking
framework/react/guide/navigation-blocking.md|103|2|Component-based blocking
framework/react/guide/navigation-blocking.md|143|2|How can I show a custom UI?
framework/react/guide/navigation-blocking.md|151|3|Hook/logical-based custom UI with resolver
framework/react/guide/navigation-blocking.md|184|3|Hook/logical-based custom UI without resolver
framework/react/guide/navigation-blocking.md|229|3|Component-based custom UI
framework/react/guide/navigation.md|5|2|Everything is Relative
framework/react/guide/navigation.md|16|2|Shared Navigation API
framework/react/guide/navigation.md|20|3|`ToOptions` Interface
framework/react/guide/navigation.md|61|3|`NavigateOptions` Interface
framework/react/guide/navigation.md|88|3|`LinkOptions` Interface
framework/react/guide/navigation.md|116|2|Navigation API
framework/react/guide/navigation.md|131|2|`<Link>` Component
framework/react/guide/navigation.md|153|3|Absolute Links
framework/react/guide/navigation.md|163|3|Dynamic Links
framework/react/guide/navigation.md|182|3|Relative Links
framework/react/guide/navigation.md|202|3|Special relative paths: `"."` and `".."`
framework/react/guide/navigation.md|233|3|Search Param Links
framework/react/guide/navigation.md|266|3|Search Param Type Safety
framework/react/guide/navigation.md|270|3|Hash Links
framework/react/guide/navigation.md|288|3|Navigating with Optional Parameters
framework/react/guide/navigation.md|292|4|Parameter Inheritance vs Removal
framework/react/guide/navigation.md|316|4|Basic Optional Parameter Navigation
framework/react/guide/navigation.md|344|4|Function-Style Parameter Updates
framework/react/guide/navigation.md|377|4|Multiple Optional Parameters
framework/react/guide/navigation.md|407|4|Mixed Required and Optional Parameters
framework/react/guide/navigation.md|437|4|Advanced Optional Parameter Patterns
framework/react/guide/navigation.md|489|4|Navigation with Search Params and Optional Parameters
framework/react/guide/navigation.md|513|4|Imperative Navigation with Optional Parameters
framework/react/guide/navigation.md|544|3|Active & Inactive Props
framework/react/guide/navigation.md|568|3|The `data-status` attribute
framework/react/guide/navigation.md|572|3|Active Options
framework/react/guide/navigation.md|635|3|Passing `isActive` to children
framework/react/guide/navigation.md|654|3|Link Preloading
framework/react/guide/navigation.md|670|3|Link Preloading Delay
framework/react/guide/navigation.md|682|2|`useNavigate`
framework/react/guide/navigation.md|711|3|`navigate` Options
framework/react/guide/navigation.md|715|2|`Navigate` Component
framework/react/guide/navigation.md|727|2|`router.navigate`
framework/react/guide/navigation.md|731|2|`useMatchRoute` and `<MatchRoute>`
framework/react/guide/not-found-errors.md|7|2|Overview
framework/react/guide/not-found-errors.md|26|2|The `notFoundMode` option
framework/react/guide/not-found-errors.md|35|3|`notFoundMode: 'fuzzy'`
framework/react/guide/not-found-errors.md|60|3|`notFoundMode: 'root'`
framework/react/guide/not-found-errors.md|77|2|Configuring a route's `notFoundComponent`
framework/react/guide/not-found-errors.md|122|2|Default Router-Wide Not Found Handling
framework/react/guide/not-found-errors.md|143|2|Throwing your own `notFound` errors
framework/react/guide/not-found-errors.md|169|2|Specifying Which Routes Handle Not Found Errors
framework/react/guide/not-found-errors.md|204|3|Manually targeting the root route
framework/react/guide/not-found-errors.md|220|3|Throwing Not Found Errors in Components
framework/react/guide/not-found-errors.md|226|3|Data Loading Inside `notFoundComponent`
framework/react/guide/not-found-errors.md|257|2|Usage With SSR
framework/react/guide/not-found-errors.md|261|2|Migrating from `NotFoundRoute`
framework/react/guide/outlets.md|7|2|The `Outlet` Component
framework/react/guide/path-params.md|30|2|Path Params can be used by child routes
framework/react/guide/path-params.md|34|2|Path Params in Loaders
framework/react/guide/path-params.md|56|2|Path Params in Components
framework/react/guide/path-params.md|73|2|Path Params outside of Routes
framework/react/guide/path-params.md|84|2|Navigating with Path Params
framework/react/guide/path-params.md|114|2|Prefixes and Suffixes for Path Params
framework/react/guide/path-params.md|120|3|Defining Prefixes
framework/react/guide/path-params.md|153|3|Defining Suffixes
framework/react/guide/path-params.md|185|3|Combining Prefixes and Suffixes
framework/react/guide/path-params.md|204|2|Optional Path Parameters
framework/react/guide/path-params.md|208|3|Defining Optional Parameters
framework/react/guide/path-params.md|232|3|How Optional Parameters Work
framework/react/guide/path-params.md|242|3|Accessing Optional Parameters
framework/react/guide/path-params.md|254|3|Optional Parameters in Loaders
framework/react/guide/path-params.md|267|3|Optional Parameters in beforeLoad
framework/react/guide/path-params.md|282|3|Advanced Optional Parameter Patterns
framework/react/guide/path-params.md|284|4|With Prefix and Suffix
framework/react/guide/path-params.md|301|4|All Optional Parameters
framework/react/guide/path-params.md|332|4|Optional Parameters with Wildcards
framework/react/guide/path-params.md|356|3|Navigating with Optional Parameters
framework/react/guide/path-params.md|386|3|Type Safety with Optional Parameters
framework/react/guide/path-params.md|417|2|Internationalization (i18n) with Optional Path Parameters
framework/react/guide/path-params.md|421|3|Prefix-based i18n
framework/react/guide/path-params.md|463|3|Complex i18n Patterns
framework/react/guide/path-params.md|514|3|Language Navigation
framework/react/guide/path-params.md|597|3|Advanced i18n with Optional Parameters
framework/react/guide/path-params.md|634|3|SEO and Canonical URLs
framework/react/guide/path-params.md|685|3|Type Safety for i18n
framework/react/guide/path-params.md|741|2|Allowed Characters
framework/react/guide/preloading.md|7|2|Supported Preloading Strategies
framework/react/guide/preloading.md|19|2|How long does preloaded data stay in memory?
framework/react/guide/preloading.md|41|2|Preload Delay
framework/react/guide/preloading.md|56|2|Built-in Preloading & `preloadStaleTime`
framework/react/guide/preloading.md|82|2|Preloading with External Libraries
framework/react/guide/preloading.md|101|2|Preloading Manually
framework/react/guide/render-optimizations.md|7|2|structural sharing
framework/react/guide/render-optimizations.md|19|2|fine-grained selectors
framework/react/guide/render-optimizations.md|28|3|structural sharing with fine-grained selectors
framework/react/guide/render-optimizations.md|49|4|Enable it by default in the router options:
framework/react/guide/render-optimizations.md|58|4|Enable it per hook usage as shown here:
framework/react/guide/route-masking.md|14|2|How does route masking work?
framework/react/guide/route-masking.md|43|2|How do I use route masking?
framework/react/guide/route-masking.md|54|3|Imperative route masking
framework/react/guide/route-masking.md|92|3|Declarative route masking
framework/react/guide/route-masking.md|124|2|Unmasking when sharing the URL
framework/react/guide/route-masking.md|128|2|Local Unmasking Defaults
framework/react/guide/route-masking.md|132|2|Unmasking on page reload
framework/react/guide/router-context.md|16|2|Typed Router Context
framework/react/guide/router-context.md|45|2|Passing the initial Router Context
framework/react/guide/router-context.md|67|3|Invalidating the Router Context
framework/react/guide/router-context.md|89|2|Using the Router Context
framework/react/guide/router-context.md|131|3|How about an external data fetching library?
framework/react/guide/router-context.md|172|2|How about using React Context/Hooks?
framework/react/guide/router-context.md|247|2|Modifying the Router Context
framework/react/guide/router-context.md|299|2|Processing Accumulated Route Context
framework/react/guide/scroll-restoration.md|6|2|Hash/Top-of-Page Scrolling
framework/react/guide/scroll-restoration.md|10|2|Scroll-to-top & Nested Scrollable Areas
framework/react/guide/scroll-restoration.md|35|2|Scroll Restoration
framework/react/guide/scroll-restoration.md|68|2|Custom Cache Keys
framework/react/guide/scroll-restoration.md|78|2|Examples
framework/react/guide/scroll-restoration.md|105|2|Preventing Scroll Restoration
framework/react/guide/scroll-restoration.md|115|2|Manual Scroll Restoration
framework/react/guide/scroll-restoration.md|193|2|Scroll Behavior
framework/react/guide/search-params.md|9|2|Why not just use `URLSearchParams`?
framework/react/guide/search-params.md|27|2|Search Params, the "OG" State Manager
framework/react/guide/search-params.md|40|2|JSON-first Search Params
framework/react/guide/search-params.md|85|2|Validating and Typing Search Params
framework/react/guide/search-params.md|89|3|Enter Validation + TypeScript!
framework/react/guide/search-params.md|118|3|Validating Search Params
framework/react/guide/search-params.md|177|4|Adapters
framework/react/guide/search-params.md|204|3|Zod
framework/react/guide/search-params.md|274|3|Valibot
framework/react/guide/search-params.md|299|3|Arktype
framework/react/guide/search-params.md|321|3|Effect/Schema
framework/react/guide/search-params.md|360|2|Reading Search Params
framework/react/guide/search-params.md|364|3|Using Search Params in Loaders
framework/react/guide/search-params.md|368|3|Search Params are inherited from Parent Routes
framework/react/guide/search-params.md|399|3|Search Params in Components
framework/react/guide/search-params.md|420|3|Search Params outside of Route Components
framework/react/guide/search-params.md|466|2|Writing Search Params
framework/react/guide/search-params.md|470|3|`<Link search />`
framework/react/guide/search-params.md|530|3|`useNavigate(), navigate({ search })`
framework/react/guide/search-params.md|559|3|`router.navigate({ search })`
framework/react/guide/search-params.md|563|3|`<Navigate search />`
framework/react/guide/search-params.md|567|2|Transforming search with search middlewares
framework/react/guide/ssr.md|21|2|Non-Streaming SSR
framework/react/guide/ssr.md|39|3|Automatic Server History
framework/react/guide/ssr.md|43|3|Automatic Loader Dehydration/Hydration
framework/react/guide/ssr.md|51|3|Router Creation
framework/react/guide/ssr.md|71|3|Rendering the Application on the Server
framework/react/guide/ssr.md|121|2|Rendering the Application on the Client
framework/react/guide/ssr.md|145|2|Streaming SSR
framework/react/guide/ssr.md|196|2|Streaming Dehydration/Hydration
framework/react/guide/ssr.md|200|2|Data Serialization
framework/react/guide/static-route-data.md|9|2|Example
framework/react/guide/static-route-data.md|45|2|Enforcing Static Data
framework/react/guide/static-route-data.md|69|2|Optional Static Data
framework/react/guide/type-safety.md|9|2|Route Definitions
framework/react/guide/type-safety.md|11|3|File-based Routing
framework/react/guide/type-safety.md|15|3|Code-based Routing
framework/react/guide/type-safety.md|27|2|Exported Hooks, Components, and Utilities
framework/react/guide/type-safety.md|45|2|Fixing the Component Context Problem
framework/react/guide/type-safety.md|70|3|What if I don't know the route? What if it's a shared component?
framework/react/guide/type-safety.md|74|3|What if I pass the wrong `from` path?
framework/react/guide/type-safety.md|78|3|What if I don't know the route, or it's a shared component, and I can't pass `from`?
framework/react/guide/type-safety.md|90|2|Router Context
framework/react/guide/type-safety.md|114|2|Performance Recommendations
framework/react/guide/type-safety.md|118|3|Only infer types you need
framework/react/guide/type-safety.md|157|3|Narrow to relevant routes as much as you possibly can
framework/react/guide/type-safety.md|191|3|Consider using the object syntax of `addChildren`
framework/react/guide/type-safety.md|206|3|Avoid internal types without narrowing
framework/react/guide/type-utilities.md|8|2|Type checking Link options with `ValidateLinkOptions`
framework/react/guide/type-utilities.md|45|2|Type checking an array of Link options with `ValidateLinkOptionsArray`
framework/react/guide/type-utilities.md|124|2|Type checking redirect options with `ValidateRedirectOptions`
framework/react/guide/type-utilities.md|156|2|Type checking navigate options with `ValidateNavigateOptions`
framework/react/how-to/README.md|1|1|How-To Guides
framework/react/how-to/README.md|10|2|Available Guides
framework/react/how-to/README.md|18|3|Authentication
framework/react/how-to/README.md|24|3|Testing & Debugging
framework/react/how-to/README.md|30|3|UI Library Integration
framework/react/how-to/README.md|37|3|Search Parameters & URL State (Progressive Series)
framework/react/how-to/README.md|63|2|Using These Guides
framework/react/how-to/README.md|73|2|Contributing
framework/react/how-to/arrays-objects-dates-search-params.md|7|2|Quick Start
framework/react/how-to/arrays-objects-dates-search-params.md|35|2|Working with Arrays
framework/react/how-to/arrays-objects-dates-search-params.md|39|3|Basic Array Validation
framework/react/how-to/arrays-objects-dates-search-params.md|74|3|Navigating with Arrays
framework/react/how-to/arrays-objects-dates-search-params.md|119|3|Advanced Array Patterns
framework/react/how-to/arrays-objects-dates-search-params.md|153|2|Working with Objects
framework/react/how-to/arrays-objects-dates-search-params.md|157|3|Basic Object Validation
framework/react/how-to/arrays-objects-dates-search-params.md|207|3|Navigating with Objects
framework/react/how-to/arrays-objects-dates-search-params.md|293|2|Working with Dates
framework/react/how-to/arrays-objects-dates-search-params.md|297|3|Date Validation and Serialization
framework/react/how-to/arrays-objects-dates-search-params.md|348|3|Date Navigation Patterns
framework/react/how-to/arrays-objects-dates-search-params.md|413|2|Nested Data Structures
framework/react/how-to/arrays-objects-dates-search-params.md|417|3|Complex Nested Schema
framework/react/how-to/arrays-objects-dates-search-params.md|485|3|Managing Complex State Updates
framework/react/how-to/arrays-objects-dates-search-params.md|565|2|Performance Optimization
framework/react/how-to/arrays-objects-dates-search-params.md|567|3|Selective Updates with Selectors
framework/react/how-to/arrays-objects-dates-search-params.md|596|3|Memoization for Complex Transforms
framework/react/how-to/arrays-objects-dates-search-params.md|624|2|Production Checklist
framework/react/how-to/arrays-objects-dates-search-params.md|635|2|Common Problems
framework/react/how-to/arrays-objects-dates-search-params.md|637|3|Problem: Array Parameters Not Updating
framework/react/how-to/arrays-objects-dates-search-params.md|659|3|Problem: Dates Not Serializing Correctly
framework/react/how-to/arrays-objects-dates-search-params.md|679|3|Problem: Deep Object Updates Not Working
framework/react/how-to/arrays-objects-dates-search-params.md|704|3|Problem: URL Too Long Error
framework/react/how-to/arrays-objects-dates-search-params.md|728|3|Problem: Performance Issues with Large Objects
framework/react/how-to/arrays-objects-dates-search-params.md|750|2|Common Next Steps
framework/react/how-to/arrays-objects-dates-search-params.md|757|2|Related Resources
framework/react/how-to/debug-router-issues.md|7|2|Quick Start
framework/react/how-to/debug-router-issues.md|13|2|Essential Debugging Tools
framework/react/how-to/debug-router-issues.md|15|3|1. TanStack Router DevTools
framework/react/how-to/debug-router-issues.md|46|3|2. Debug Mode Configuration
framework/react/how-to/debug-router-issues.md|62|3|3. Browser DevTools Setup
framework/react/how-to/debug-router-issues.md|80|2|Route Matching Issues
framework/react/how-to/debug-router-issues.md|82|3|Problem: Route Not Found (404)
framework/react/how-to/debug-router-issues.md|126|3|Problem: Route Parameters Not Working
framework/react/how-to/debug-router-issues.md|183|2|Navigation Issues
framework/react/how-to/debug-router-issues.md|185|3|Problem: Navigation Not Working
framework/react/how-to/debug-router-issues.md|238|3|Problem: Navigation Redirects Unexpectedly
framework/react/how-to/debug-router-issues.md|283|2|Data Loading Problems
framework/react/how-to/debug-router-issues.md|285|3|Problem: Route Data Not Loading
framework/react/how-to/debug-router-issues.md|355|2|Search Parameters Issues
framework/react/how-to/debug-router-issues.md|357|3|Problem: Search Params Not Updating
framework/react/how-to/debug-router-issues.md|421|2|Performance Issues
